branch_id,month,region,sales_jpy,price_change_flag,income_band,avg_temp_c,foot_traffic,manager_tenure_months
BR_9446,2024-04,East,4770590,0,Low,29.2,12387,71
BR_9446,2025-04,East,5047690,0,Low,14.6,13470,64
BR_9447,2024-04,South,4649128,0,High,28.6,10726,113
BR_9447,2025-04,North,4689939,0,High,15.0,9558,108
BR_9448,2024-04,North,4979879,1,Low,20.8,12956,18
BR_9448,2025-04,West,3741422,1,Low,30.0,11231,71
BR_9449,2024-04,South,4983457,0,Low,20.4,14387,61
BR_9449,2025-04,South,4868032,0,Low,19.4,11584,111
BR_9450,2024-04,South,4707577,1,Mid,27.7,17734,99
BR_9450,2025-04,North,4775536,1,Mid,26.6,14079,90
BR_9451,2024-04,South,4521635,0,High,14.7,11054,30
BR_9451,2025-04,South,4962157,0,High,12.6,17394,103
BR_9452,2024-04,West,4908224,1,Mid,10.5,15633,19
BR_9452,2025-04,North,4708952,1,Mid,13.4,11256,16
BR_9453,2024-04,West,4938547,0,High,15.7,13655,88
BR_9453,2025-04,South,4625622,0,High,10.4,14765,80
BR_9454,2024-04,North,4736733,0,High,18.5,10443,47
BR_9454,2025-04,South,4826928,0,High,18.1,10309,36
BR_9455,2024-04,East,5100905,0,Low,22.5,14563,33
BR_9455,2025-04,South,4636224,0,Low,27.8,14649,85
BR_9456,2024-04,South,5017306,1,High,25.0,11676,75
BR_9456,2025-04,North,5134673,1,High,29.3,13033,97
BR_9457,2024-04,West,4687369,1,Low,16.0,13162,86
BR_9457,2025-04,West,3810567,1,Low,15.9,11848,31
BR_9458,2024-04,North,5120906,1,High,18.8,12917,119
BR_9458,2025-04,South,5193275,1,High,25.4,10682,71
BR_9459,2024-04,North,4965275,1,Low,28.6,10874,68
BR_9459,2025-04,North,3474935,1,Low,22.8,11360,87
BR_9460,2024-04,East,4566436,1,Low,16.6,10021,8
BR_9460,2025-04,East,4123209,1,Low,11.0,10852,100
BR_9461,2024-04,North,4756231,1,High,17.5,10235,75
BR_9461,2025-04,East,4768636,1,High,21.9,12084,41
BR_9462,2024-04,South,4525481,1,Mid,28.7,13134,72
BR_9462,2025-04,East,4632795,1,Mid,16.9,9542,117
BR_9463,2024-04,South,5108217,1,Mid,10.5,17714,76
BR_9463,2025-04,East,5044054,1,Mid,12.6,9825,16
BR_9464,2024-04,South,4712726,1,Mid,12.3,10632,28
BR_9464,2025-04,East,5082894,1,Mid,19.3,17297,65
BR_9465,2024-04,South,4876159,0,High,12.8,16455,18
BR_9465,2025-04,East,4971730,0,High,11.1,17579,45
BR_9466,2024-04,East,4776638,0,Mid,17.5,15431,46
BR_9466,2025-04,East,4753686,0,Mid,14.8,9807,54
BR_9467,2024-04,South,4659149,1,Mid,10.0,14932,75
BR_9467,2025-04,West,5084946,1,Mid,20.8,15114,17
BR_9468,2024-04,East,4511776,1,High,20.1,17076,120
BR_9468,2025-04,North,4709225,1,High,28.7,15769,96
BR_9469,2024-04,North,4601556,0,Low,17.7,16924,93
BR_9469,2025-04,West,4708428,0,Low,27.1,16691,17
BR_9470,2024-04,West,4583528,0,High,19.7,16569,115
BR_9470,2025-04,North,4512310,0,High,26.7,17718,17
BR_9471,2024-04,East,4768682,1,Mid,12.7,13210,94
BR_9471,2025-04,East,4859648,1,Mid,15.0,12593,24
BR_9472,2024-04,South,4885873,0,Low,29.0,11798,73
BR_9472,2025-04,East,4589832,0,Low,23.8,12472,62
BR_9473,2024-04,South,4982808,1,Mid,21.1,15513,60
BR_9473,2025-04,West,4902377,1,Mid,24.5,9943,66
BR_9474,2024-04,East,5096342,1,Mid,17.2,11465,112
BR_9474,2025-04,North,4865688,1,Mid,12.0,16116,22
BR_9475,2024-04,West,4798591,0,Mid,17.7,9545,66
BR_9475,2025-04,North,4979114,0,Mid,10.1,14707,39
BR_9476,2024-04,West,5003323,1,Low,26.6,13162,102
BR_9476,2025-04,West,3268930,1,Low,21.2,12769,64
BR_9477,2024-04,East,4617516,0,High,20.4,9452,66
BR_9477,2025-04,North,4813985,0,High,28.7,14390,84
BR_9478,2024-04,North,4621921,0,High,15.3,10895,69
BR_9478,2025-04,South,5023976,0,High,13.2,11416,29
BR_9479,2024-04,North,5086842,0,Mid,23.2,12542,36
BR_9479,2025-04,South,5061680,0,Mid,22.4,9843,116
BR_9480,2024-04,North,5010657,0,Low,12.5,16917,22
BR_9480,2025-04,East,4748967,0,Low,27.5,9230,113
BR_9481,2024-04,West,4563239,0,Mid,13.5,13323,30
BR_9481,2025-04,West,4554495,0,Mid,23.7,13776,29
BR_9482,2024-04,East,5180312,0,High,28.2,12061,56
BR_9482,2025-04,North,4725852,0,High,22.6,17910,88
BR_9483,2024-04,North,5151054,0,Mid,11.6,10130,63
BR_9483,2025-04,East,4687402,0,Mid,17.0,11001,68
BR_9484,2024-04,West,4739844,0,Mid,15.1,17849,62
BR_9484,2025-04,East,4801913,0,Mid,26.5,11186,94
BR_9485,2024-04,South,5138016,0,Low,22.0,10060,73
BR_9485,2025-04,East,4531001,0,Low,11.9,16837,49
BR_9486,2024-04,West,4519636,1,Mid,29.7,16280,38
BR_9486,2025-04,West,4515401,1,Mid,20.0,16160,74
BR_9487,2024-04,South,4558204,0,High,20.8,11942,34
BR_9487,2025-04,West,4829645,0,High,19.8,12209,57
BR_9488,2024-04,West,4942082,0,Low,11.6,11199,101
BR_9488,2025-04,East,4606873,0,Low,29.3,15072,49
BR_9489,2024-04,West,4930266,1,High,20.9,17792,53
BR_9489,2025-04,East,5048575,1,High,18.2,17532,32
BR_9490,2024-04,East,4552879,0,Mid,28.7,14917,88
BR_9490,2025-04,West,5132071,0,Mid,19.6,13156,15
BR_9491,2024-04,West,5023424,1,High,25.1,15175,118
BR_9491,2025-04,West,4854147,1,High,12.3,16757,21
BR_9492,2024-04,South,4967793,0,Low,16.7,16396,9
BR_9492,2025-04,East,4900006,0,Low,28.4,13194,114
BR_9493,2024-04,East,4514292,1,High,12.2,15164,45
BR_9493,2025-04,North,4982960,1,High,16.7,11541,111
BR_9494,2024-04,North,4879004,0,Mid,25.8,9079,10
BR_9494,2025-04,South,4748622,0,Mid,25.0,15119,7
BR_9495,2024-04,North,5146808,1,Low,15.6,13140,116
BR_9495,2025-04,North,3774554,1,Low,11.8,17505,95
BR_9496,2024-04,West,4895461,0,Low,14.2,13942,40
BR_9496,2025-04,South,4736189,0,Low,23.5,13069,21
BR_9497,2024-04,West,4690110,1,High,16.9,12306,64
BR_9497,2025-04,East,4959439,1,High,25.2,15080,56
BR_9498,2024-04,West,5052089,1,Mid,23.9,11064,89
BR_9498,2025-04,West,5193514,1,Mid,12.5,15914,52
BR_9499,2024-04,East,4675911,1,Low,23.6,13859,90
BR_9499,2025-04,East,3854214,1,Low,23.6,17478,105
BR_9500,2024-04,East,5037405,0,Low,12.3,11042,38
BR_9500,2025-04,East,4899560,0,Low,16.7,14371,118
BR_9501,2024-04,South,4761788,1,Mid,29.1,16478,15
BR_9501,2025-04,West,4639227,1,Mid,17.5,14233,66
BR_9502,2024-04,East,4667697,1,Low,20.0,9880,57
BR_9502,2025-04,West,3519366,1,Low,14.7,12326,92
BR_9503,2024-04,West,4921088,1,Low,17.1,13469,113
BR_9503,2025-04,South,3985822,1,Low,13.4,12188,61
BR_9504,2024-04,North,4977075,1,High,17.4,12119,109
BR_9504,2025-04,West,4554920,1,High,21.6,11517,81
BR_9505,2024-04,East,4691859,1,Low,19.3,10643,70
BR_9505,2025-04,North,4116362,1,Low,14.2,16339,75
BR_9506,2024-04,East,4858898,1,Low,27.4,15429,73
BR_9506,2025-04,East,3604561,1,Low,21.2,17522,49
BR_9507,2024-04,South,4932165,1,Low,26.6,14298,100
BR_9507,2025-04,North,3867238,1,Low,16.7,13661,53
BR_9508,2024-04,South,4576749,1,Mid,13.7,16727,113
BR_9508,2025-04,East,4650278,1,Mid,20.9,17187,67
BR_9509,2024-04,South,5053354,1,High,20.8,15968,83
BR_9509,2025-04,North,5018992,1,High,13.0,11545,43
BR_9510,2024-04,East,4754900,1,Low,18.2,17814,57
BR_9510,2025-04,South,3986873,1,Low,10.8,16378,89
BR_9511,2024-04,North,4926520,1,High,11.7,16591,95
BR_9511,2025-04,West,4951160,1,High,19.6,15822,82
BR_9512,2024-04,North,4952129,1,Mid,13.2,12269,93
BR_9512,2025-04,East,5091752,1,Mid,28.4,15102,62
BR_9513,2024-04,West,5183718,1,Low,19.7,17227,82
BR_9513,2025-04,South,3768275,1,Low,22.8,15198,51
BR_9514,2024-04,East,4922445,0,Low,19.2,13284,102
BR_9514,2025-04,South,4719589,0,Low,26.0,16847,95
BR_9515,2024-04,West,4816015,0,Mid,17.6,13893,104
BR_9515,2025-04,South,4715326,0,Mid,24.6,15448,115
BR_9516,2024-04,South,4982297,0,Mid,17.6,16340,43
BR_9516,2025-04,South,4796992,0,Mid,12.9,11324,80
BR_9517,2024-04,West,4706417,0,Low,13.2,12319,82
BR_9517,2025-04,South,4988474,0,Low,20.4,9780,37
BR_9518,2024-04,South,5137306,1,Low,28.8,16398,29
BR_9518,2025-04,South,3666500,1,Low,15.4,15392,86
BR_9519,2024-04,North,4976835,1,Low,24.3,13517,64
BR_9519,2025-04,East,3650617,1,Low,25.7,17135,66
BR_9520,2024-04,North,5101006,0,Low,26.1,16498,44
BR_9520,2025-04,South,4859290,0,Low,11.1,13132,47
BR_9521,2024-04,North,4978031,0,Low,22.3,16132,87
BR_9521,2025-04,North,4677233,0,Low,29.0,9804,45
BR_9522,2024-04,East,5083212,0,Mid,15.3,13476,44
BR_9522,2025-04,South,4737354,0,Mid,20.6,9949,41
BR_9523,2024-04,North,5115617,1,High,12.1,17968,60
BR_9523,2025-04,West,5065490,1,High,23.7,11899,79
BR_9524,2024-04,South,4615685,1,Low,22.1,11568,85
BR_9524,2025-04,East,3911680,1,Low,28.2,11475,15
BR_9525,2024-04,West,4520711,1,Low,22.6,16590,70
BR_9525,2025-04,West,3991345,1,Low,24.2,10317,33
BR_9526,2024-04,North,5019624,0,Mid,21.9,10704,44
BR_9526,2025-04,West,4585254,0,Mid,25.9,15972,45
BR_9527,2024-04,South,4905314,1,Mid,20.1,15210,73
BR_9527,2025-04,South,4893019,1,Mid,28.8,12865,62
BR_9528,2024-04,East,5117415,1,Mid,23.8,11690,32
BR_9528,2025-04,South,4765610,1,Mid,10.7,17643,112
BR_9529,2024-04,East,4781847,0,High,28.3,17556,62
BR_9529,2025-04,East,4939002,0,High,22.8,15766,72
BR_9530,2024-04,North,4544713,0,Low,24.0,17696,42
BR_9530,2025-04,East,4948382,0,Low,23.8,12819,48
BR_9531,2024-04,East,4982285,0,High,22.0,16535,67
BR_9531,2025-04,East,5023574,0,High,27.0,9397,76
BR_9532,2024-04,North,4903720,0,Mid,17.7,14091,80
BR_9532,2025-04,West,5137081,0,Mid,14.6,12791,82
BR_9533,2024-04,West,4630976,1,High,25.0,13600,33
BR_9533,2025-04,North,5162527,1,High,20.4,14131,54
BR_9534,2024-04,South,5171826,0,Low,14.9,11863,119
BR_9534,2025-04,East,4721047,0,Low,29.9,10096,100
BR_9535,2024-04,North,5023526,0,High,29.3,10081,80
BR_9535,2025-04,North,4679882,0,High,14.2,12676,107
BR_9536,2024-04,West,4598425,1,High,24.7,13805,37
BR_9536,2025-04,West,5144742,1,High,21.6,13507,8
BR_9537,2024-04,East,5076862,0,Mid,19.7,13166,64
BR_9537,2025-04,North,5067777,0,Mid,14.5,11995,83
BR_9538,2024-04,North,4661112,1,High,14.9,15103,48
BR_9538,2025-04,North,4757150,1,High,29.1,14158,8
BR_9539,2024-04,East,4520412,1,Low,10.8,9388,76
BR_9539,2025-04,West,3857918,1,Low,14.2,14310,61
BR_9540,2024-04,South,4687512,1,Mid,13.7,12767,116
BR_9540,2025-04,South,4562163,1,Mid,14.2,16851,76
BR_9541,2024-04,South,4972531,1,Low,24.5,14971,102
BR_9541,2025-04,South,4002296,1,Low,19.6,12365,16
BR_9542,2024-04,West,4683214,0,Mid,25.5,9089,110
BR_9542,2025-04,South,4500098,0,Mid,18.1,13437,49
BR_9543,2024-04,East,4555864,1,High,10.8,13143,60
BR_9543,2025-04,South,4716755,1,High,21.5,12691,42
BR_9544,2024-04,West,4964743,0,Mid,23.1,11027,118
BR_9544,2025-04,North,5018721,0,Mid,27.7,15506,92
BR_9545,2024-04,North,4622215,0,Mid,25.3,12833,52
BR_9545,2025-04,North,4816124,0,Mid,25.2,15898,7
BR_9546,2024-04,North,5180073,0,Low,27.4,13969,31
BR_9546,2025-04,West,5018758,0,Low,16.0,9106,76
BR_9547,2024-04,North,4925593,1,Low,19.3,11237,108
BR_9547,2025-04,North,3914265,1,Low,30.0,9136,60
BR_9548,2024-04,West,5116774,0,Mid,28.5,13516,37
BR_9548,2025-04,East,4624275,0,Mid,24.2,10302,92
BR_9549,2024-04,West,5189334,1,High,23.3,11998,113
BR_9549,2025-04,East,4998630,1,High,27.5,10120,19
BR_9550,2024-04,South,5129550,0,High,18.8,15867,99
BR_9550,2025-04,West,4515577,0,High,17.6,15515,45
BR_9551,2024-04,West,4517817,1,Low,19.2,17323,28
BR_9551,2025-04,West,3226383,1,Low,24.7,13681,118
BR_9552,2024-04,North,5015364,1,Low,26.1,11669,11
BR_9552,2025-04,West,4085371,1,Low,24.2,15976,111
BR_9553,2024-04,East,4531418,0,High,10.2,15413,94
BR_9553,2025-04,West,4986725,0,High,29.4,9307,18
BR_9554,2024-04,North,4756117,1,Mid,29.5,13736,56
BR_9554,2025-04,North,5140337,1,Mid,25.9,17761,104
BR_9555,2024-04,East,4577649,0,Mid,25.8,10600,52
BR_9555,2025-04,East,4588101,0,Mid,21.8,10643,49
BR_9556,2024-04,South,4949407,1,Low,25.2,11901,89
BR_9556,2025-04,West,4079962,1,Low,24.6,14296,40
BR_9557,2024-04,North,4827829,1,High,20.3,14390,107
BR_9557,2025-04,East,4599899,1,High,27.0,13347,16
BR_9558,2024-04,East,4680247,1,Mid,11.0,9885,87
BR_9558,2025-04,West,4710671,1,Mid,29.9,15156,12
BR_9559,2024-04,West,4772337,1,Low,25.8,11141,39
BR_9559,2025-04,North,3760937,1,Low,14.6,16844,65
BR_9560,2024-04,South,4621425,0,Low,19.0,14100,106
BR_9560,2025-04,East,5188506,0,Low,17.5,12325,84
BR_9561,2024-04,North,5178412,1,Low,19.1,13661,99
BR_9561,2025-04,North,3845528,1,Low,25.6,14891,13
BR_9562,2024-04,South,4509657,1,High,14.0,10283,43
BR_9562,2025-04,East,4658233,1,High,22.9,11238,39
BR_9563,2024-04,East,5165645,0,High,10.2,14175,105
BR_9563,2025-04,South,4643771,0,High,10.6,10225,13
BR_9564,2024-04,West,4601014,1,High,28.5,15849,100
BR_9564,2025-04,East,5044329,1,High,23.7,9097,58
BR_9565,2024-04,East,4797004,1,Low,27.3,12936,48
BR_9565,2025-04,East,3438155,1,Low,27.4,15699,76
BR_9566,2024-04,South,4885665,1,High,19.2,10506,35
BR_9566,2025-04,East,4647861,1,High,21.7,12107,115
BR_9567,2024-04,South,5041206,1,Mid,10.8,14397,103
BR_9567,2025-04,East,4836589,1,Mid,20.3,15991,96
BR_9568,2024-04,North,4629829,0,High,11.4,13403,112
BR_9568,2025-04,South,4614397,0,High,24.9,10707,118
BR_9569,2024-04,North,4560163,1,Low,10.2,15429,28
BR_9569,2025-04,East,3671363,1,Low,20.9,15113,23
BR_9570,2024-04,North,4579866,0,High,22.4,17710,19
BR_9570,2025-04,East,4751575,0,High,19.9,11037,90
BR_9571,2024-04,East,4535198,0,High,21.8,14072,117
BR_9571,2025-04,East,4728784,0,High,22.7,12059,6
BR_9572,2024-04,East,4515952,0,Low,22.8,17668,67
BR_9572,2025-04,West,4978890,0,Low,21.8,12193,19
BR_9573,2024-04,West,4632482,0,Mid,24.2,15032,39
BR_9573,2025-04,South,4583779,0,Mid,13.5,11006,10
BR_9574,2024-04,South,5074101,1,Mid,19.0,13612,7
BR_9574,2025-04,South,4558832,1,Mid,19.7,11378,90
BR_9575,2024-04,West,4825840,0,Low,18.1,11113,45
BR_9575,2025-04,East,4676275,0,Low,13.6,16834,81
BR_9576,2024-04,South,5183889,0,High,26.9,10732,51
BR_9576,2025-04,East,4602835,0,High,14.2,10587,117
BR_9577,2024-04,West,4683778,1,Low,13.0,16573,91
BR_9577,2025-04,South,3488041,1,Low,19.8,12804,77
BR_9578,2024-04,North,4987763,0,Mid,29.4,16779,117
BR_9578,2025-04,West,5192973,0,Mid,27.5,16987,86
BR_9579,2024-04,North,5146502,0,High,23.6,9497,50
BR_9579,2025-04,North,5189816,0,High,21.5,13973,63
BR_9580,2024-04,South,4702214,0,High,28.6,11764,112
BR_9580,2025-04,West,4685619,0,High,20.4,12322,15
BR_9581,2024-04,West,5123366,1,Low,15.8,11607,105
BR_9581,2025-04,South,3466035,1,Low,15.8,15405,34
BR_9582,2024-04,West,4939743,0,Low,13.3,9468,6
BR_9582,2025-04,West,5092521,0,Low,29.4,14206,69
BR_9583,2024-04,East,4882322,0,High,24.8,12315,22
BR_9583,2025-04,West,5063060,0,High,17.6,9356,13
BR_9584,2024-04,East,4647459,1,Low,13.9,10096,64
BR_9584,2025-04,South,3714172,1,Low,10.4,9049,6
BR_9585,2024-04,South,4959741,1,Mid,19.3,12906,19
BR_9585,2025-04,North,4514157,1,Mid,11.4,11473,119
BR_9586,2024-04,West,5070811,1,Mid,16.0,9001,33
BR_9586,2025-04,North,5146270,1,Mid,22.4,17256,33
BR_9587,2024-04,West,5138571,1,Mid,19.5,10209,106
BR_9587,2025-04,West,4673914,1,Mid,26.5,12623,17
BR_9588,2024-04,North,4789614,1,High,17.0,12913,115
BR_9588,2025-04,North,4765308,1,High,23.4,9664,119
BR_9589,2024-04,South,4639033,1,Low,22.4,15488,60
BR_9589,2025-04,South,3644234,1,Low,29.0,12563,38
BR_9590,2024-04,West,5168323,1,Low,17.2,17989,11
BR_9590,2025-04,East,3248997,1,Low,17.1,11731,81
BR_9591,2024-04,West,4837203,0,Mid,23.7,9084,97
BR_9591,2025-04,South,4987857,0,Mid,14.7,13642,90
BR_9592,2024-04,South,4909164,0,Mid,24.2,11526,105
BR_9592,2025-04,North,5127672,0,Mid,13.2,13901,69
BR_9593,2024-04,West,4775496,0,High,24.4,10681,86
BR_9593,2025-04,South,4631032,0,High,10.8,17764,46
BR_9594,2024-04,East,4994807,1,Low,29.8,11207,16
BR_9594,2025-04,West,3515785,1,Low,28.0,9932,12
BR_9595,2024-04,East,4662901,0,Low,28.2,13738,8
BR_9595,2025-04,East,5010630,0,Low,28.9,14107,76
BR_9596,2024-04,East,4789592,0,Mid,11.3,10650,78
BR_9596,2025-04,North,5130719,0,Mid,14.6,9511,107
BR_9597,2024-04,North,4699254,1,Mid,26.4,16050,109
BR_9597,2025-04,South,4720710,1,Mid,13.6,11919,94
BR_9598,2024-04,South,4637483,1,Mid,10.2,13819,56
BR_9598,2025-04,East,4899986,1,Mid,16.5,13785,12
BR_9599,2024-04,East,5130781,0,Low,10.4,16160,76
BR_9599,2025-04,North,4693098,0,Low,28.1,10526,34
BR_9600,2024-04,South,4608500,0,High,12.5,12178,21
BR_9600,2025-04,West,4538096,0,High,19.5,12609,29
BR_9601,2024-04,South,4679187,0,High,19.3,14212,79
BR_9601,2025-04,South,4577689,0,High,17.2,14654,90
BR_9602,2024-04,North,4681157,1,High,13.0,10262,83
BR_9602,2025-04,North,4506238,1,High,25.4,11418,16
BR_9603,2024-04,West,4566384,0,Mid,28.9,14895,78
BR_9603,2025-04,North,4610595,0,Mid,24.9,12252,16
BR_9604,2024-04,North,4984155,0,Mid,13.1,12125,33
BR_9604,2025-04,South,5051327,0,Mid,13.6,12211,68
BR_9605,2024-04,North,4890451,0,High,26.6,16310,60
BR_9605,2025-04,East,4759089,0,High,28.0,16447,84
BR_9606,2024-04,East,5137785,1,Mid,13.6,13203,35
BR_9606,2025-04,West,4532819,1,Mid,27.7,15947,7
BR_9607,2024-04,West,5009672,1,Low,22.0,17180,93
BR_9607,2025-04,East,3630731,1,Low,14.2,11101,104
BR_9608,2024-04,East,4986818,1,High,25.2,10465,93
BR_9608,2025-04,South,4571286,1,High,16.8,12539,43
BR_9609,2024-04,North,4665065,1,Mid,25.5,12094,96
BR_9609,2025-04,North,4829537,1,Mid,20.6,14835,60
BR_9610,2024-04,East,4730932,1,Low,21.8,10954,72
BR_9610,2025-04,South,3786623,1,Low,20.5,17039,78
BR_9611,2024-04,East,4828385,1,High,19.8,12179,108
BR_9611,2025-04,South,4890609,1,High,23.1,10251,114
BR_9612,2024-04,North,4914065,0,Low,27.1,12121,85
BR_9612,2025-04,North,4772474,0,Low,10.3,16830,88
BR_9613,2024-04,East,4677790,1,Low,17.2,11262,7
BR_9613,2025-04,West,4191924,1,Low,16.6,11811,48
BR_9614,2024-04,East,4529533,0,High,14.2,17237,31
BR_9614,2025-04,North,4710663,0,High,11.6,14616,120
BR_9615,2024-04,North,4722000,0,High,22.5,12606,58
BR_9615,2025-04,North,5030439,0,High,20.7,13694,40
BR_9616,2024-04,West,5000526,0,Low,13.1,16210,44
BR_9616,2025-04,South,5028754,0,Low,26.3,11898,29
BR_9617,2024-04,East,4582586,1,High,20.6,14975,86
BR_9617,2025-04,West,4564425,1,High,11.1,9564,21
BR_9618,2024-04,North,5182088,1,Mid,29.4,10494,24
BR_9618,2025-04,North,4835951,1,Mid,26.1,11529,98
BR_9619,2024-04,West,4994035,0,Mid,15.3,9962,34
BR_9619,2025-04,West,4845458,0,Mid,29.7,16558,42
BR_9620,2024-04,West,5189941,0,Low,10.7,10558,72
BR_9620,2025-04,South,4846217,0,Low,23.4,11264,21
BR_9621,2024-04,South,4599534,0,Low,21.4,11214,24
BR_9621,2025-04,West,5154555,0,Low,12.6,15970,22
BR_9622,2024-04,East,4536398,0,Mid,18.2,9082,100
BR_9622,2025-04,North,4988963,0,Mid,11.3,16029,119
BR_9623,2024-04,West,4772398,1,Mid,21.3,16550,74
BR_9623,2025-04,West,5104767,1,Mid,21.6,14806,98
BR_9624,2024-04,South,5113388,1,Low,27.7,11386,97
BR_9624,2025-04,East,3413574,1,Low,25.4,17284,70
BR_9625,2024-04,North,4544530,1,Mid,13.1,16726,118
BR_9625,2025-04,North,5079385,1,Mid,29.0,17774,61
BR_9626,2024-04,North,4679947,1,Mid,18.3,11735,104
BR_9626,2025-04,West,4814139,1,Mid,28.0,10715,110
BR_9627,2024-04,South,4848454,0,Mid,17.6,17365,6
BR_9627,2025-04,West,5197061,0,Mid,25.3,15325,11
BR_9628,2024-04,North,4942825,0,Low,16.4,15157,34
BR_9628,2025-04,West,4519686,0,Low,28.3,9355,13
BR_9629,2024-04,West,5157229,0,Mid,18.0,12040,28
BR_9629,2025-04,West,4591450,0,Mid,13.4,12841,14
BR_9630,2024-04,West,4533909,0,High,17.0,16778,81
BR_9630,2025-04,West,5159207,0,High,21.4,9619,84
BR_9631,2024-04,North,4587167,1,Mid,28.7,10646,13
BR_9631,2025-04,North,4930537,1,Mid,26.8,11131,117
BR_9632,2024-04,North,4993575,0,Low,15.8,16084,104
BR_9632,2025-04,West,5162651,0,Low,27.2,12814,90
BR_9633,2024-04,East,4903958,1,Mid,24.9,9697,12
BR_9633,2025-04,South,4766424,1,Mid,25.3,9224,98
BR_9634,2024-04,South,4511796,0,Low,22.9,13634,93
BR_9634,2025-04,South,4825856,0,Low,20.3,16350,8
BR_9635,2024-04,South,4857511,1,Low,15.5,11864,20
BR_9635,2025-04,West,3466185,1,Low,17.2,17606,17
BR_9636,2024-04,North,4767009,1,High,18.0,12148,55
BR_9636,2025-04,North,4872967,1,High,12.3,14616,42
BR_9637,2024-04,East,4724756,0,Mid,13.9,10879,32
BR_9637,2025-04,East,4976558,0,Mid,22.3,15497,40
BR_9638,2024-04,North,4997273,1,Low,17.8,13727,108
BR_9638,2025-04,North,4060471,1,Low,25.5,11415,38
BR_9639,2024-04,South,4541032,1,Low,20.2,12024,111
BR_9639,2025-04,South,3819285,1,Low,21.3,13596,92
BR_9640,2024-04,South,5024577,0,High,19.7,13442,49
BR_9640,2025-04,West,4547896,0,High,18.1,12576,38
BR_9641,2024-04,South,4703244,0,High,29.7,14536,57
BR_9641,2025-04,South,5165785,0,High,17.8,16886,35
BR_9642,2024-04,West,4645323,0,Mid,29.1,15958,86
BR_9642,2025-04,West,4951004,0,Mid,26.5,12892,74
BR_9643,2024-04,North,5109308,0,Low,21.5,13321,82
BR_9643,2025-04,West,4599669,0,Low,26.4,16826,52
BR_9644,2024-04,North,4977147,0,Low,28.1,9781,54
BR_9644,2025-04,East,4805487,0,Low,17.8,14100,24
BR_9645,2024-04,North,4854478,0,Mid,17.5,11453,51
BR_9645,2025-04,North,5006138,0,Mid,11.5,13547,6
BR_9646,2024-04,East,5022987,0,High,22.0,9187,54
BR_9646,2025-04,West,4918342,0,High,27.3,14470,9
BR_9647,2024-04,West,5166845,0,Mid,11.8,17340,31
BR_9647,2025-04,South,5079880,0,Mid,15.6,17515,34
BR_9648,2024-04,North,4674124,1,High,23.3,10623,35
BR_9648,2025-04,North,4661177,1,High,15.7,9563,42
BR_9649,2024-04,West,4568291,1,Low,13.5,9180,68
BR_9649,2025-04,South,3727143,1,Low,23.8,15307,12
BR_9650,2024-04,South,4741424,1,High,26.1,12565,35
BR_9650,2025-04,West,5005633,1,High,16.3,10648,17
BR_9651,2024-04,North,5185969,0,High,18.4,12287,20
BR_9651,2025-04,North,5049208,0,High,13.5,17639,52
BR_9652,2024-04,South,4675187,0,Mid,23.2,16232,99
BR_9652,2025-04,West,4919046,0,Mid,17.4,15829,120
BR_9653,2024-04,East,4594447,1,Mid,11.6,12931,78
BR_9653,2025-04,North,5011527,1,Mid,29.6,11672,98
BR_9654,2024-04,West,5077739,1,High,26.0,16526,119
BR_9654,2025-04,North,4972487,1,High,10.4,9144,47
BR_9655,2024-04,South,4636353,1,Mid,21.7,14363,93
BR_9655,2025-04,East,4828374,1,Mid,22.1,11177,14
BR_9656,2024-04,South,4802915,0,Mid,23.9,9724,69
BR_9656,2025-04,North,5070790,0,Mid,15.6,15939,12
BR_9657,2024-04,East,4659324,0,Low,15.1,10831,110
BR_9657,2025-04,West,4622744,0,Low,20.4,16173,30
BR_9658,2024-04,East,4950879,0,Low,18.8,14149,23
BR_9658,2025-04,East,4576218,0,Low,26.0,17773,34
BR_9659,2024-04,North,4526898,0,Low,25.2,9414,72
BR_9659,2025-04,West,4891957,0,Low,27.9,14494,7
BR_9660,2024-04,North,4721541,1,Mid,12.5,14027,49
BR_9660,2025-04,East,4763052,1,Mid,24.2,12440,9
BR_9661,2024-04,East,5105821,0,High,18.1,14952,101
BR_9661,2025-04,South,4532929,0,High,16.9,17288,56
BR_9662,2024-04,North,5194272,0,Low,16.8,13856,106
BR_9662,2025-04,West,4847426,0,Low,18.8,14525,60
BR_9663,2024-04,South,4538344,1,High,29.1,17382,87
BR_9663,2025-04,East,4635637,1,High,20.7,15888,6
